date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2016-09-15,46.748649,-92.10027,lksbl,LSNERR,,,,5.072916666666666,216.25,7.741666666666666,18.35625,7.434375,79.12916666666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,46.67236,-92.135614,lkspo,LSNERR,,,,23.875,281.875,7.388541666666667,18.628125,4.21875,45.18333333333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,46.721772,-92.06352,lksba,LSNERR,,,,9.354166666666666,209.89583333333334,7.735416666666667,19.057291666666668,8.282291666666666,89.38333333333334,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,46.748649,-92.10027,lksbl,LSNERR,,,,4.53125,216.77083333333334,7.719791666666667,18.197916666666668,7.28125,77.18125,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,46.67236,-92.135614,lkspo,LSNERR,,,,23.635416666666668,281.25,7.36875,19.05625,3.9125,42.204166666666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,46.721772,-92.06352,lksba,LSNERR,,,,9.020833333333332,210.52083333333334,7.676041666666666,18.939583333333335,7.971875,85.796875,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,46.748649,-92.10027,lksbl,LSNERR,,,,4.635416666666666,209.89583333333331,7.680208333333333,18.209375,7.178125,76.10520833333334,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,46.67236,-92.135614,lkspo,LSNERR,,,,24.270833333333336,277.7083333333333,7.378125,18.791666666666668,3.9499999999999997,42.38125,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,46.721772,-92.06352,lksba,LSNERR,,,,8.46875,210.20833333333334,7.642708333333333,18.833333333333332,7.916666666666667,85.05833333333334,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,46.748649,-92.10027,lksbl,LSNERR,,,,4,206.45833333333334,7.667708333333334,18.263541666666665,6.992708333333334,74.27708333333334,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,46.67236,-92.135614,lkspo,LSNERR,,,,23.614583333333332,283.6458333333333,7.3656250000000005,18.957291666666666,3.946875,42.49791666666667,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,46.721772,-92.06352,lksba,LSNERR,12.5,,8,10.083333333333332,210,7.663541666666666,18.976041666666667,8.070833333333333,86.896875,,,,,,,,,0.236,0.03357142857142857,,,,0.01057142857142857,,,,,,,,
2016-09-19,46.748649,-92.10027,lksbl,LSNERR,,,,4.322916666666666,194.47916666666669,7.663541666666666,18.184375,7.123958333333333,75.48333333333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,46.65685,-92.20166,lksol,LSNERR,10.8,,6,5.344827586206897,170,7.644827586206897,17.43103448275862,8.855172413793104,92.32068965517242,,,,,,,,,0.101,0.0135,,,,0.012,,,,,,,,
2016-09-20,46.67236,-92.135614,lkspo,LSNERR,4.05,,13,24.0625,278.5416666666667,7.389583333333333,18.09375,3.959375,41.86145833333333,,,,,,,,,0.004,0.009000000000000001,,,,0.017,,,,,,,,
2016-09-20,46.721772,-92.06352,lksba,LSNERR,13.728571428571428,,8.142857142857142,8.645833333333334,210.20833333333334,7.604166666666666,17.992708333333333,7.990625,84.37083333333334,,,,,,,,,0.227,0.025714285714285714,,,,0.009285714285714286,,,,,,,,
2016-09-20,46.748649,-92.10027,lksbl,LSNERR,5.25,,5.5,4.958333333333334,180.625,7.711458333333333,17.261458333333334,7.6625,79.60625,,,,,,,,,0.1355,0.096,,,,0.0125,,,,,,,,
2016-09-21,46.65685,-92.20166,lksol,LSNERR,,,,5.458333333333333,170,7.605208333333333,17.08125,8.925,92.47083333333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,46.67236,-92.135614,lkspo,LSNERR,,,,22.90625,274.5833333333333,7.370833333333334,17.921875,3.8822916666666663,40.96145833333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,46.721772,-92.06352,lksba,LSNERR,,,,8.78125,210,7.648958333333333,17.935416666666665,8.1875,86.33958333333334,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,46.748649,-92.10027,lksbl,LSNERR,,,,5.65625,182.39583333333334,7.71875,17.182291666666668,7.704166666666667,79.98125,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,46.65685,-92.20166,lksol,LSNERR,,,,5.5625,170,7.6,16.98125,8.98125,92.91875,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,46.67236,-92.135614,lkspo,LSNERR,,,,23.677083333333332,271.4583333333333,7.394791666666667,17.420833333333334,4.147916666666666,43.26875,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,46.721772,-92.06352,lksba,LSNERR,,,,10.010416666666666,215.3125,7.7,17.326041666666665,8.398958333333333,87.47604166666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,46.748649,-92.10027,lksbl,LSNERR,,,,6.59375,185,7.741666666666666,16.876041666666666,7.90625,81.52291666666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,46.67236,-92.135614,lkspo,LSNERR,,,,24.239583333333332,271.5625,7.404166666666667,17.196875,4.392708333333333,45.641666666666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,46.721772,-92.06352,lksba,LSNERR,,,,8.833333333333334,213.95833333333334,7.747916666666667,17.035416666666666,8.6125,89.18958333333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,46.748649,-92.10027,lksbl,LSNERR,,,,7.1875,186.66666666666666,7.782291666666667,16.745833333333334,8.089583333333334,83.22604166666667,,,,,,,,,,,,,,,,,,,,,,
2016-09-24,46.67236,-92.135614,lkspo,LSNERR,,,,24.34375,269.0625,7.4,17.011458333333334,4.205208333333333,43.473958333333336,,,,,,,,,,,,,,,,,,,,,,
2016-09-24,46.721772,-92.06352,lksba,LSNERR,,,,8.552083333333334,210,7.708333333333334,16.832291666666666,8.513541666666667,87.759375,,,,,,,,,,,,,,,,,,,,,,
2016-09-24,46.748649,-92.10027,lksbl,LSNERR,,,,7.166666666666666,193.33333333333334,7.765625,16.773958333333333,7.816666666666666,80.46770833333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,46.67236,-92.135614,lkspo,LSNERR,,,,23.989583333333332,271.3541666666667,7.393750000000001,17.234375,3.7666666666666666,39.166666666666664,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,46.721772,-92.06352,lksba,LSNERR,,,,8.864583333333332,209.16666666666666,7.692708333333333,16.798958333333335,8.296875,85.43645833333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,46.748649,-92.10027,lksbl,LSNERR,,,,6.729166666666667,198.64583333333334,7.740625,16.852083333333333,7.589583333333334,78.25625,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,46.67236,-92.135614,lkspo,LSNERR,,,,24.708333333333332,280.625,7.423958333333333,15.982291666666667,4.153125,42.020833333333336,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,46.721772,-92.06352,lksba,LSNERR,,,,9.84375,210,7.673958333333333,16.014583333333334,8.264583333333334,83.69791666666667,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,46.748649,-92.10027,lksbl,LSNERR,,,,6.177083333333334,193.95833333333334,7.796875,16.294791666666665,7.978125,81.31666666666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,46.67236,-92.135614,lkspo,LSNERR,,,,27.635416666666668,271.7708333333333,7.558333333333334,14.080208333333333,5.891666666666667,57.22604166666667,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,46.721772,-92.06352,lksba,LSNERR,,,,9.90625,206.25,7.719791666666667,14.788541666666667,8.582291666666666,84.68958333333333,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,46.748649,-92.10027,lksbl,LSNERR,,,,6.520833333333333,195.52083333333334,7.803125,15.559375,7.894791666666666,79.19166666666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,46.67236,-92.135614,lkspo,LSNERR,,,,27.614583333333332,269.375,7.552083333333333,13.666666666666666,5.892708333333333,56.678125,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,46.721772,-92.06352,lksba,LSNERR,,,,9.989583333333332,200.83333333333334,7.747916666666667,14.438541666666666,8.952083333333334,87.72604166666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,46.748649,-92.10027,lksbl,LSNERR,,,,7.4526315789473685,204.27083333333334,7.770833333333333,15.105208333333334,7.807291666666667,77.609375,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,46.67236,-92.135614,lkspo,LSNERR,,,,28.04054054054054,275,7.405405405405405,14.372972972972974,5.433783783783784,53.071621621621624,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,46.721772,-92.06352,lksba,LSNERR,,,,8.541666666666666,201.25,7.701041666666667,14.994791666666666,8.763541666666667,86.853125,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,46.748649,-92.10027,lksbl,LSNERR,,,,6.021052631578948,197.1875,7.667708333333334,14.922916666666667,8.079166666666666,80.05104166666666,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,46.67236,-92.135614,lkspo,LSNERR,,,,27.020833333333332,275.1041666666667,7.230208333333334,14.663541666666667,5.171875,50.9,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,46.721772,-92.06352,lksba,LSNERR,,,,8.239583333333334,200.10416666666666,7.7,15.071875,8.825000000000001,87.640625,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,46.748649,-92.10027,lksbl,LSNERR,,,,5.5,193.64583333333334,7.59375,14.730208333333334,8.394791666666666,82.734375,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,46.67236,-92.135614,lkspo,LSNERR,,,,26.770833333333332,278.9583333333333,7.201041666666667,14.930208333333333,4.79375,47.4625,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,46.721772,-92.06352,lksba,LSNERR,,,,8.239583333333334,200,7.695833333333334,15.108333333333333,8.704166666666666,86.50104166666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,46.748649,-92.10027,lksbl,LSNERR,,,,4.802083333333334,192.39583333333334,7.596875,14.8375,8.33125,82.38125,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,46.67236,-92.135614,lkspo,LSNERR,,,,26.65625,282.0833333333333,7.183333333333334,15.589583333333334,4.585416666666667,46.083333333333336,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,46.721772,-92.06352,lksba,LSNERR,,,,7.90625,200.3125,7.646875,15.907291666666667,8.613541666666666,87.175,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,46.748649,-92.10027,lksbl,LSNERR,,,,4.916666666666667,205.20833333333334,7.528125,15.370833333333334,7.910416666666666,79.17395833333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,46.67236,-92.135614,lkspo,LSNERR,,,,27.260416666666668,280.2083333333333,7.142708333333333,15.551041666666666,4.464583333333334,44.811458333333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,46.721772,-92.06352,lksba,LSNERR,,,,7.822916666666666,200.20833333333334,7.716666666666667,16.463541666666668,8.779166666666667,89.82395833333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,46.748649,-92.10027,lksbl,LSNERR,,,,4.104166666666666,201.66666666666666,7.526041666666667,15.285416666666666,8.15,81.39895833333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-04,46.67236,-92.135614,lkspo,LSNERR,,,,28.041666666666668,275.5208333333333,7.113541666666666,15.822916666666666,4.436458333333333,44.81875,,,,,,,,,,,,,,,,,,,,,,
2016-10-04,46.721772,-92.06352,lksba,LSNERR,,,,8.885416666666668,200,7.705208333333333,16.051041666666666,8.7625,88.85208333333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-04,46.748649,-92.10027,lksbl,LSNERR,,,,4.71875,205.41666666666666,7.534375,15.114583333333334,8.117708333333333,80.68958333333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-05,46.67236,-92.135614,lkspo,LSNERR,,,,27.458333333333336,280.2083333333333,7.129166666666666,16.514583333333334,4.596875,47.1125,,,,,,,,,,,,,,,,,,,,,,
2016-10-05,46.721772,-92.06352,lksba,LSNERR,,,,8.447916666666668,203.95833333333334,7.660416666666666,15.877083333333333,8.552459016393442,86.26229508196721,,,,,,,,,,,,,,,,,,,,,,
2016-10-05,46.748649,-92.10027,lksbl,LSNERR,,,,5.697916666666667,216.04166666666669,7.513541666666667,15.44375,8.04375,80.4875,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,46.67236,-92.135614,lkspo,LSNERR,,,,29.59375,283.5416666666667,7.153125,15.61875,4.820833333333334,48.4625,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,46.721772,-92.06352,lksba,LSNERR,,,,5.739583333333334,206.97916666666666,7.598958333333333,15.354166666666666,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,46.748649,-92.10027,lksbl,LSNERR,,,,6.572916666666667,228.75,7.521875,15.296875,7.975,79.59166666666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,46.67236,-92.135614,lkspo,LSNERR,,,,31.46875,289.7916666666667,7.222916666666666,13.684375,5.5625,53.56875,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,46.721772,-92.06352,lksba,LSNERR,,,,8.072916666666664,208.02083333333334,7.6,14,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,46.748649,-92.10027,lksbl,LSNERR,,,,5.75,223.22916666666666,7.55,14.638541666666667,8.272916666666667,81.42291666666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,46.67236,-92.135614,lkspo,LSNERR,,,,32.46875,290.1041666666667,7.265625,11.99375,6.232291666666667,57.809375,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,46.721772,-92.06352,lksba,LSNERR,,,,5.4375,210,7.620833333333333,12.944791666666667,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,46.748649,-92.10027,lksbl,LSNERR,,,,5.177083333333334,214.0625,7.565625,13.789583333333333,8.270833333333334,79.86875,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,46.67236,-92.135614,lkspo,LSNERR,,,,32.885416666666664,289.7916666666667,7.253125,11.905208333333334,6.369791666666667,58.940625,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,46.721772,-92.06352,lksba,LSNERR,,,,4.927083333333333,209.89583333333334,7.613541666666666,12.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,46.748649,-92.10027,lksbl,LSNERR,,,,4.677083333333334,218.85416666666666,7.554166666666666,13.577083333333333,8.194791666666667,78.75104166666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,46.67236,-92.135614,lkspo,LSNERR,,,,32.520833333333336,299.1666666666667,7.253125,12.240625,6.336458333333333,59.165625,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,46.721772,-92.06352,lksba,LSNERR,,,,4.697916666666666,210.41666666666666,7.627083333333333,13.159375,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,46.748649,-92.10027,lksbl,LSNERR,,,,4.75,217.1875,7.538541666666666,13.352083333333333,8.171875,78.14166666666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,46.67236,-92.135614,lkspo,LSNERR,,,,32.770833333333336,304.4791666666667,7.214583333333334,13.29375,5.997916666666667,57.315625,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,46.721772,-92.06352,lksba,LSNERR,,,,4.510416666666667,212.29166666666666,7.602083333333333,13.665625,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,46.748649,-92.10027,lksbl,LSNERR,,,,4.34375,220.83333333333334,7.51875,13.589583333333334,8.059375,77.44479166666666,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,46.6569444,-92.2016667,USGS-463925092120601,USGS-MN,,,7,6.5,201,,11.4,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,46.67236,-92.135614,lkspo,LSNERR,,,,35.385416666666664,309.1666666666667,7.260416666666667,12.330208333333333,6.108333333333333,57.08645833333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,46.68530556,-92.1618056,USGS-464107092094201,USGS-MN,,,303,140,825,,11.5,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,46.721772,-92.06352,lksba,LSNERR,,,,5.25,210,7.566666666666666,12.879166666666666,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,46.748649,-92.10027,lksbl,LSNERR,,,,5.197916666666666,230.52083333333334,7.5375,13.3375,8.317708333333334,79.503125,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,46.67236,-92.135614,lkspo,LSNERR,,,,35.395833333333336,299.2708333333333,7.301041666666666,11.108333333333333,6.742708333333333,61.33645833333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,46.721772,-92.06352,lksba,LSNERR,,,,4.354166666666666,210.3125,7.6,11.861458333333333,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,46.748649,-92.10027,lksbl,LSNERR,,,,5.947916666666666,228.75,7.541666666666666,12.8125,8.311458333333333,78.52916666666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,46.67236,-92.135614,lkspo,LSNERR,,,,34.895833333333336,295.3125,7.301041666666666,11.0375,6.945833333333334,63.05625,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,46.721772,-92.06352,lksba,LSNERR,,,,4.520833333333334,215.625,7.6,11.753125,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,46.748649,-92.10027,lksbl,LSNERR,,,,5.375,225.83333333333334,7.534375,12.564583333333333,8.34375,78.40208333333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-15,46.67236,-92.135614,lkspo,LSNERR,,,,35.239583333333336,297.5,7.296875,12.333333333333334,6.802083333333333,63.60625,,,,,,,,,,,,,,,,,,,,,,
2016-10-15,46.721772,-92.06352,lksba,LSNERR,,,,4.3125,218.64583333333334,7.6,12.554166666666667,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-15,46.748649,-92.10027,lksbl,LSNERR,,,,5.822916666666666,221.35416666666669,7.566666666666666,12.505208333333334,8.7375,81.928125,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,46.67236,-92.135614,lkspo,LSNERR,,,,37.177083333333336,289.375,7.222916666666666,12.171875,6.272916666666667,58.463541666666664,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,46.721772,-92.06352,lksba,LSNERR,,,,4.78125,212.08333333333334,7.573958333333333,12.548958333333333,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,46.748649,-92.10027,lksbl,LSNERR,,,,7.666666666666666,214.6875,7.582291666666666,12.308333333333334,9.013541666666667,84.27083333333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,46.67236,-92.135614,lkspo,LSNERR,,,,39.260416666666664,285.3125,7.246875,11.885416666666666,6.411458333333333,59.315625,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,46.721772,-92.06352,lksba,LSNERR,,,,11.65625,214.6875,7.605208333333333,12.303125,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,46.748649,-92.10027,lksbl,LSNERR,,,,5.96875,215.83333333333334,7.66875,12.183333333333334,9.248958333333333,86.165625,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,46.67236,-92.135614,lkspo,LSNERR,,,,41.40625,298.8541666666667,7.238541666666666,11.991666666666667,5.992708333333333,55.63229166666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,46.721772,-92.06352,lksba,LSNERR,,,,8.53125,220,7.570833333333333,12.4375,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,46.748649,-92.10027,lksbl,LSNERR,,,,5.604166666666666,220.9375,7.626041666666667,12.270833333333332,9.015625,84.19166666666666,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,46.67236,-92.135614,lkspo,LSNERR,,,,43.4375,299.0625,7.270833333333333,11.441666666666666,6.302083333333333,57.75416666666666,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,46.721772,-92.06352,lksba,LSNERR,,,,7.041666666666667,220,7.513541666666667,12.122916666666667,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,46.748649,-92.10027,lksbl,LSNERR,,,,7.03125,226.5625,7.598958333333333,12.198958333333334,8.910416666666666,83.059375,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,46.67236,-92.135614,lkspo,LSNERR,,,,44.625,296.6666666666667,7.3,10.427083333333334,6.5,58.14479166666666,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,46.721772,-92.06352,lksba,LSNERR,,,,5.75,220,7.561458333333333,11.338541666666666,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,46.748649,-92.10027,lksbl,LSNERR,,,,7.020833333333333,226.5625,7.5874999999999995,11.85,8.838541666666666,81.74375,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,46.67236,-92.135614,lkspo,LSNERR,,,,45.041666666666664,291.875,7.289583333333333,10.023958333333333,6.372916666666667,56.45729166666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,46.721772,-92.06352,lksba,LSNERR,,,,5.09375,220,7.553125,10.929166666666667,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,46.748649,-92.10027,lksbl,LSNERR,,,,7.083333333333333,230.20833333333334,7.572916666666666,11.658333333333333,8.727083333333333,80.33333333333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-22,46.67236,-92.135614,lkspo,LSNERR,,,,45.635416666666664,290,7.241666666666667,10.138541666666667,6.305208333333334,56.01979166666666,,,,,,,,,,,,,,,,,,,,,,
2016-10-22,46.721772,-92.06352,lksba,LSNERR,,,,5.052083333333334,220,7.515625,11.14375,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-22,46.748649,-92.10027,lksbl,LSNERR,,,,6.90625,227.08333333333334,7.554166666666666,11.5625,8.639583333333333,79.353125,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,46.67236,-92.135614,lkspo,LSNERR,,,,45.697916666666664,289.5833333333333,7.241666666666667,9.997916666666667,6.327083333333333,56.032291666666666,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,46.721772,-92.06352,lksba,LSNERR,,,,6.791666666666667,220.41666666666666,7.5625,10.95,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,46.748649,-92.10027,lksbl,LSNERR,,,,8.697916666666666,223.02083333333334,7.588541666666666,11.345833333333333,8.980208333333334,82.08020833333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,46.67236,-92.135614,lkspo,LSNERR,,,,46.708333333333336,286.0416666666667,7.230208333333334,9.167708333333334,6.466666666666667,56.175,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,46.721772,-92.06352,lksba,LSNERR,3.071428571428571,,4.571428571428571,5.739583333333334,220,7.586458333333333,10.371875,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,46.748649,-92.10027,lksbl,LSNERR,,,,7.3125,225.72916666666666,7.575,10.9875,8.963541666666666,81.265625,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,46.65685,-92.20166,lksol,LSNERR,1.85,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,46.67236,-92.135614,lkspo,LSNERR,8.7,,14,46.041666666666664,282.7083333333333,7.203125,8.48125,6.475,55.32604166666667,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,46.721772,-92.06352,lksba,LSNERR,3.3714285714285714,,4.571428571428571,4.875,220,7.554166666666666,10.260416666666666,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,46.748649,-92.10027,lksbl,LSNERR,1.75,,7.5,7.864583333333333,224.27083333333334,7.59375,10.729166666666666,9.169791666666667,82.6375,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,46.67236,-92.135614,lkspo,LSNERR,,,,45.354166666666664,280,7.246875,7.967708333333333,6.902083333333334,58.22708333333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,46.721772,-92.06352,lksba,LSNERR,,,,5.09375,219.89583333333334,7.6,9.441666666666666,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,46.748649,-92.10027,lksbl,LSNERR,,,,7.479166666666666,221.875,7.632291666666666,10.089583333333334,9.583333333333334,85.11458333333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,46.67236,-92.135614,lkspo,LSNERR,,,,44.989583333333336,280,7.213541666666667,7.986458333333333,6.786458333333333,57.295833333333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,46.721772,-92.06352,lksba,LSNERR,,,,4.96875,220,7.6,9.223958333333334,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,46.748649,-92.10027,lksbl,LSNERR,,,,8.357894736842105,233.125,7.627083333333333,9.859375,9.453125,83.45625,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,46.65685,-92.20166,lksol,LSNERR,,,,2.58695652173913,192.82608695652175,7.671739130434783,8.16304347826087,11.386956521739132,96.55217391304348,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,46.67236,-92.135614,lkspo,LSNERR,,,,46.583333333333336,280,7.2,8.234375,6.563541666666667,55.74270833333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,46.721772,-92.06352,lksba,LSNERR,,,,5.46875,220,7.6,9.311458333333334,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,46.748649,-92.10027,lksbl,LSNERR,,,,9.242105263157894,239.6875,7.614583333333333,9.813541666666667,9.478125,83.6125,,,,,,,,,,,,,,,,,,,,,,
2016-10-29,46.65685,-92.20166,lksol,LSNERR,,,,2.854166666666667,190,7.696875,8.127083333333333,11.117708333333333,94.17708333333333,,,,,,,,,,,,,,,,,,,,,,
2016-10-29,46.67236,-92.135614,lkspo,LSNERR,,,,47.416666666666664,280,7.198958333333334,8.8,6.4125,55.233333333333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-29,46.721772,-92.06352,lksba,LSNERR,,,,5.25,220,7.589583333333333,9.55,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-29,46.748649,-92.10027,lksbl,LSNERR,,,,11.15625,245.41666666666666,7.602083333333333,9.877083333333333,9.428125,83.31666666666666,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,46.65685,-92.20166,lksol,LSNERR,,,,2.8125,190,7.719791666666667,7.969791666666667,11.095833333333333,93.640625,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,46.67236,-92.135614,lkspo,LSNERR,,,,46.8125,280,7.2,8.686458333333333,6.621875,56.795833333333334,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,46.721772,-92.06352,lksba,LSNERR,,,,5.427083333333333,220,7.6,9.329166666666667,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,46.748649,-92.10027,lksbl,LSNERR,,,,8.895833333333334,247.91666666666666,7.583333333333333,9.789583333333333,9.30625,82.04791666666667,,,,,,,,,,,,,,,,,,,,,,
